t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-0.0006429786872188537,0.0058113764916087884,-0.0006429786872188537,0.0058113764916087884,-0.0006429786872188537,0.0058113764916087884,-3.098432419957937,-1.8822232744402245,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.01,-0.0006429786872184096,0.005811376491623665,-0.0006429786872184096,0.005811376491623665,-0.0006429786872184096,0.005811376491623665,-3.0984324199579367,-1.8822232744402096,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.02,-0.0006429786872166332,0.005811376491637654,-0.0006429786872166332,0.005811376491637654,-0.0006429786872166332,0.005811376491637654,-3.098432419957935,-1.8822232744401957,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.03,-0.0006429786872144128,0.005811376491651865,-0.0006429786872144128,0.005811376491651865,-0.0006429786872144128,0.005811376491651865,-3.0984324199579327,-1.8822232744401814,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.04,-0.00064297868721086,0.005811376491651643,-0.00064297868721086,0.005811376491651643,-0.00064297868721086,0.005811376491651643,-3.098432419957929,-1.8822232744401817,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.05,-0.0006429786872197418,0.005811376491551723,-0.0006429786872197418,0.005811376491551723,-0.0006429786872197418,0.005811376491551723,-3.098432419957938,-1.8822232744402816,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.06,-0.0006429786872197418,0.0058113764916090105,-0.0006429786872197418,0.0058113764916090105,-0.0006429786872197418,0.0058113764916090105,-3.098432419957938,-1.8822232744402243,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.07,-0.0006429786872175214,0.005811376491551501,-0.0006429786872175214,0.005811376491551501,-0.0006429786872175214,0.005811376491551501,-3.098432419957936,-1.8822232744402818,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.08,-0.0006429786872130805,0.005811376491637876,-0.0006429786872130805,0.005811376491637876,-0.0006429786872130805,0.005811376491637876,-3.0984324199579314,-1.8822232744401954,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.09,-0.0006429786872170773,0.005811376491623443,-0.0006429786872170773,0.005811376491623443,-0.0006429786872170773,0.005811376491623443,-3.0984324199579354,-1.8822232744402099,-3.0977894412707183,-1.8880346509318333,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
