t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-7.219798256657972e-6,-0.00010411135751808853,-7.219798256657972e-6,-0.00010411135751808853,-7.219798256657972e-6,-0.00010411135751808853,-0.07500721979825703,-0.8801041113575276,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.01,-7.219798256463683e-6,-0.00010411135750443279,-7.219798256463683e-6,-0.00010411135750443279,-7.219798256463683e-6,-0.00010411135750443279,-0.07500721979825684,-0.880104111357514,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.02,-7.219798257129817e-6,-0.00010411135750765244,-7.219798257129817e-6,-0.00010411135750765244,-7.219798257129817e-6,-0.00010411135750765244,-0.0750072197982575,-0.8801041113575172,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.03,-7.219798257074306e-6,-0.00010411135750409972,-7.219798257074306e-6,-0.00010411135750409972,-7.219798257074306e-6,-0.00010411135750409972,-0.07500721979825745,-0.8801041113575137,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.04,-7.21979825667185e-6,-0.00010411135750776346,-7.21979825667185e-6,-0.00010411135750776346,-7.21979825667185e-6,-0.00010411135750776346,-0.07500721979825704,-0.8801041113575173,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.05,-7.219798256533072e-6,-0.00010411135751453582,-7.219798256533072e-6,-0.00010411135751453582,-7.219798256533072e-6,-0.00010411135751453582,-0.0750072197982569,-0.8801041113575241,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.06,-7.219798257129817e-6,-0.00010411135750765244,-7.219798257129817e-6,-0.00010411135750765244,-7.219798257129817e-6,-0.00010411135750765244,-0.0750072197982575,-0.8801041113575172,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.07,-7.219798256519194e-6,-0.00010411135751464684,-7.219798256519194e-6,-0.00010411135751464684,-7.219798256519194e-6,-0.00010411135751464684,-0.07500721979825689,-0.8801041113575242,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.08,-7.219798256130616e-6,-0.00010411135750421074,-7.219798256130616e-6,-0.00010411135750421074,-7.219798256130616e-6,-0.00010411135750421074,-0.0750072197982565,-0.8801041113575138,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.09,-7.219798256810628e-6,-0.00010411135750409972,-7.219798256810628e-6,-0.00010411135750409972,-7.219798256810628e-6,-0.00010411135750409972,-0.07500721979825718,-0.8801041113575137,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.1,-7.21979825717145e-6,-0.00010411135751464684,-7.21979825717145e-6,-0.00010411135751464684,-7.21979825717145e-6,-0.00010411135751464684,-0.07500721979825754,-0.8801041113575242,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.11,-7.2197982566302166e-6,-0.00010411135750776346,-7.2197982566302166e-6,-0.00010411135750776346,-7.2197982566302166e-6,-0.00010411135750776346,-0.075007219798257,-0.8801041113575173,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.12,-7.219798256949406e-6,-0.00010411135752164125,-7.219798256949406e-6,-0.00010411135752164125,-7.219798256949406e-6,-0.00010411135752164125,-0.07500721979825732,-0.8801041113575312,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.13,-7.2197982570881836e-6,-0.00010411135751808853,-7.2197982570881836e-6,-0.00010411135751808853,-7.2197982570881836e-6,-0.00010411135751808853,-0.07500721979825746,-0.8801041113575276,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.14,-7.219798256838383e-6,-0.00010411135751464684,-7.219798256838383e-6,-0.00010411135751464684,-7.219798256838383e-6,-0.00010411135751464684,-0.07500721979825721,-0.8801041113575242,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.15,-7.219798256463683e-6,-0.00010411135750421074,-7.219798256463683e-6,-0.00010411135750421074,-7.219798256463683e-6,-0.00010411135750421074,-0.07500721979825684,-0.8801041113575138,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.16,-7.219798256213883e-6,-0.00010411135750421074,-7.219798256213883e-6,-0.00010411135750421074,-7.219798256213883e-6,-0.00010411135750421074,-0.07500721979825659,-0.8801041113575138,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.17,-7.2197982569632835e-6,-0.00010411135750421074,-7.2197982569632835e-6,-0.00010411135750421074,-7.2197982569632835e-6,-0.00010411135750421074,-0.07500721979825734,-0.8801041113575138,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.18,-7.219798257032672e-6,-0.00010411135752164125,-7.219798257032672e-6,-0.00010411135752164125,-7.219798257032672e-6,-0.00010411135752164125,-0.0750072197982574,-0.8801041113575312,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.19,-7.219798257102061e-6,-0.00010411135752164125,-7.219798257102061e-6,-0.00010411135752164125,-7.219798257102061e-6,-0.00010411135752164125,-0.07500721979825747,-0.8801041113575312,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.2,-7.219798257282473e-6,-0.00010411135750776346,-7.219798257282473e-6,-0.00010411135750776346,-7.219798257282473e-6,-0.00010411135750776346,-0.07500721979825765,-0.8801041113575173,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.21,0.031021587938479103,0.3629946660945016,0.031021587938479103,0.3629946660945016,0.031021587938479103,0.3629946660945016,-0.04397841206152127,-0.517005333905508,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.22,0.03332357158215645,0.38998959982820885,0.03332357158215645,0.38998959982820885,0.03332357158215645,0.38998959982820885,-0.04167642841784392,-0.4900104001718007,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.23,0.03347209435066295,0.39173978452421704,0.03347209435066295,0.39173978452421704,0.03347209435066295,0.39173978452421704,-0.04152790564933742,-0.4882602154757925,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.24,0.03354028832121671,0.3925449775411533,0.03354028832121671,0.3925449775411533,0.03354028832121671,0.3925449775411533,-0.041459711678783664,-0.48745502245885625,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.25,0.03374688787270511,0.39496165774978537,0.03374688787270511,0.39496165774978537,0.03374688787270511,0.39496165774978537,-0.04125311212729526,-0.4850383422502242,-0.07500000000000037,-0.8800000000000096,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
