t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,1.0098395363256074e-5,0.007646527019067428,1.0098395363256074e-5,0.007646527019067428,1.0098395363256074e-5,0.007646527019067428,-1.5970196527134486,-0.5001428312582844,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.01,1.009839537080559e-5,0.007646527019154581,1.009839537080559e-5,0.007646527019154581,1.009839537080559e-5,0.007646527019154581,-1.597019652713441,-0.5001428312581973,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.02,1.009839535970336e-5,0.0076465270190677614,1.009839535970336e-5,0.0076465270190677614,1.009839535970336e-5,0.0076465270190677614,-1.5970196527134521,-0.5001428312582841,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.03,1.0098395363256074e-5,0.00764652701906765,1.0098395363256074e-5,0.00764652701906765,1.0098395363256074e-5,0.00764652701906765,-1.5970196527134486,-0.5001428312582842,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.04,1.0098395370361501e-5,0.007646527019096294,1.0098395370361501e-5,0.007646527019096294,1.0098395370361501e-5,0.007646527019096294,-1.5970196527134415,-0.5001428312582555,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.05,1.0098395367252877e-5,0.007646527019096183,1.0098395367252877e-5,0.007646527019096183,1.0098395367252877e-5,0.007646527019096183,-1.5970196527134446,-0.5001428312582556,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.06,1.0098395355484513e-5,0.007646527019038785,1.0098395355484513e-5,0.007646527019038785,1.0098395355484513e-5,0.007646527019038785,-1.5970196527134564,-0.500142831258313,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.07,1.0098395363700163e-5,0.007646527019096183,1.0098395363700163e-5,0.007646527019096183,1.0098395363700163e-5,0.007646527019096183,-1.5970196527134481,-0.5001428312582556,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.08,1.0098395367030832e-5,0.007646527019125493,1.0098395367030832e-5,0.007646527019125493,1.0098395367030832e-5,0.007646527019125493,-1.5970196527134448,-0.5001428312582263,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.09,1.009839535970336e-5,0.00764652701906765,1.009839535970336e-5,0.00764652701906765,1.009839535970336e-5,0.00764652701906765,-1.5970196527134521,-0.5001428312582842,-1.5970297511088118,-0.5077893582773518,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
