t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,delta_q_injection_pu,q_abs_pu,q_injection_abs_pu,q_initial_pu,delta_q_absorbed_pu,q_absorbed_abs_pu,asset_type,device_name,p_source,q_source
0.0,0.0,5.400000000018316,5.400000000018316,0.0,0.0,0.08660577222099697,0.08660577222099697,0.08660577222099697,-0.0,-0.08660577222099697,SG,gen-8,get_activepower_series,get_reactivepower_series
0.01,6.927791673660983e-15,5.400000000018323,5.400000000018316,-1.3544720900426974e-15,-1.3544720900426974e-15,0.08660577222099561,0.08660577222099561,0.08660577222099697,1.3544720900426974e-15,-0.08660577222099561,SG,gen-8,get_activepower_series,get_reactivepower_series
0.02,7.460698725480871e-15,5.4000000000183235,5.400000000018316,-4.79616346638056e-15,-4.79616346638056e-15,0.08660577222099217,0.08660577222099217,0.08660577222099697,4.79616346638056e-15,-0.08660577222099217,SG,gen-8,get_activepower_series,get_reactivepower_series
0.03,5.15143483426078e-15,5.400000000018322,5.400000000018316,-5.6621374255883536e-15,-5.6621374255883536e-15,0.0866057722209913,0.0866057722209913,0.08660577222099697,5.6621374255883536e-15,-0.0866057722209913,SG,gen-8,get_activepower_series,get_reactivepower_series
0.04,5.506706202140609e-15,5.400000000018322,5.400000000018316,1.9984014443267991e-16,1.9984014443267991e-16,0.08660577222099716,0.08660577222099716,0.08660577222099697,-1.9984014443267991e-16,-0.08660577222099716,SG,gen-8,get_activepower_series,get_reactivepower_series
0.05,-2.3092638912199466e-15,5.400000000018315,5.400000000018316,5.084821452783041e-15,5.084821452783041e-15,0.08660577222100205,0.08660577222100205,0.08660577222099697,-5.084821452783041e-15,-0.08660577222100205,SG,gen-8,get_activepower_series,get_reactivepower_series
0.06,6.217248937900482e-15,5.400000000018323,5.400000000018316,-3.019806626979795e-15,-3.019806626979795e-15,0.08660577222099394,0.08660577222099394,0.08660577222099697,3.019806626979795e-15,-0.08660577222099394,SG,gen-8,get_activepower_series,get_reactivepower_series
0.07,3.0198066269803863e-15,5.40000000001832,5.400000000018316,1.5543122344781265e-16,1.5543122344781265e-16,0.08660577222099712,0.08660577222099712,0.08660577222099697,-1.5543122344781265e-16,-0.08660577222099712,SG,gen-8,get_activepower_series,get_reactivepower_series
0.08,1.4210854715199934e-15,5.400000000018318,5.400000000018316,-1.509903313489993e-15,-1.509903313489993e-15,0.08660577222099546,0.08660577222099546,0.08660577222099697,1.509903313489993e-15,-0.08660577222099546,SG,gen-8,get_activepower_series,get_reactivepower_series
0.09,2.6645352591003757e-15,5.400000000018319,5.400000000018316,2.708944180085374e-15,2.708944180085374e-15,0.08660577222099967,0.08660577222099967,0.08660577222099697,-2.708944180085374e-15,-0.08660577222099967,SG,gen-8,get_activepower_series,get_reactivepower_series
0.1,1.065814103639958e-15,5.400000000018318,5.400000000018316,8.88178419699925e-16,8.88178419699925e-16,0.08660577222099786,0.08660577222099786,0.08660577222099697,-8.88178419699925e-16,-0.08660577222099786,SG,gen-8,get_activepower_series,get_reactivepower_series
0.11,1.4210854715198948e-15,5.400000000018318,5.400000000018316,-1.5987211554598817e-15,-1.5987211554598817e-15,0.08660577222099537,0.08660577222099537,0.08660577222099697,1.5987211554598817e-15,-0.08660577222099537,SG,gen-8,get_activepower_series,get_reactivepower_series
0.12,1.4210854715198455e-15,5.400000000018318,5.400000000018316,-1.6653345369373465e-15,-1.6653345369373465e-15,0.0866057722209953,0.0866057722209953,0.08660577222099697,1.6653345369373465e-15,-0.0866057722209953,SG,gen-8,get_activepower_series,get_reactivepower_series
0.13,-1.7763568393931523e-16,5.400000000018316,5.400000000018316,5.173639294752576e-15,5.173639294752576e-15,0.08660577222100214,0.08660577222100214,0.08660577222099697,-5.173639294752576e-15,-0.08660577222100214,SG,gen-8,get_activepower_series,get_reactivepower_series
0.14,5.684341886081157e-15,5.400000000018322,5.400000000018316,-7.993605777295803e-16,-7.993605777295803e-16,0.08660577222099616,0.08660577222099616,0.08660577222099697,7.993605777295803e-16,-0.08660577222099616,SG,gen-8,get_activepower_series,get_reactivepower_series
0.15,5.50670620213987e-15,5.400000000018322,5.400000000018316,-4.440892098414171e-17,-4.440892098414171e-17,0.08660577222099693,0.08660577222099693,0.08660577222099697,4.440892098414171e-17,-0.08660577222099693,SG,gen-8,get_activepower_series,get_reactivepower_series
0.16,6.927791673661883e-15,5.4000000000183235,5.400000000018316,-1.1324274851184678e-15,-1.1324274851184678e-15,0.08660577222099583,0.08660577222099583,0.08660577222099697,1.1324274851184678e-15,-0.08660577222099583,SG,gen-8,get_activepower_series,get_reactivepower_series
0.17,3.552713678800501e-15,5.40000000001832,5.400000000018316,-3.73034936274054e-15,-3.73034936274054e-15,0.08660577222099324,0.08660577222099324,0.08660577222099697,3.73034936274054e-15,-0.08660577222099324,SG,gen-8,get_activepower_series,get_reactivepower_series
0.18,1.2434497875779668e-15,5.400000000018318,5.400000000018316,3.907985046682569e-15,3.907985046682569e-15,0.08660577222100088,0.08660577222100088,0.08660577222099697,-3.907985046682569e-15,-0.08660577222100088,SG,gen-8,get_activepower_series,get_reactivepower_series
0.19,7.10542735757754e-16,5.400000000018317,5.400000000018316,3.752553823235065e-15,3.752553823235065e-15,0.08660577222100072,0.08660577222100072,0.08660577222099697,-3.752553823235065e-15,-0.08660577222100072,SG,gen-8,get_activepower_series,get_reactivepower_series
0.2,3.552713678800501e-15,5.40000000001832,5.400000000018316,-3.9968028886505635e-15,-3.9968028886505635e-15,0.08660577222099297,0.08660577222099297,0.08660577222099697,3.9968028886505635e-15,-0.08660577222099297,SG,gen-8,get_activepower_series,get_reactivepower_series
0.21,0.31306791617856994,5.713067916196886,5.400000000018316,3.3348957402138177,3.3348957402138177,3.4215015124348147,3.4215015124348147,0.08660577222099697,-3.3348957402138177,-3.4215015124348147,SG,gen-8,get_activepower_series,get_reactivepower_series
0.22,0.28962080431855985,5.689620804336876,5.400000000018316,3.425237028099429,3.425237028099429,3.511842800320426,3.511842800320426,0.08660577222099697,-3.425237028099429,-3.511842800320426,SG,gen-8,get_activepower_series,get_reactivepower_series
0.23,0.2467456065824707,5.646745606600787,5.400000000018316,3.286063365674072,3.286063365674072,3.372669137895069,3.372669137895069,0.08660577222099697,-3.286063365674072,-3.372669137895069,SG,gen-8,get_activepower_series,get_reactivepower_series
0.24,0.27065315606082324,5.670653156079139,5.400000000018316,3.183681940201803,3.183681940201803,3.2702877124227996,3.2702877124227996,0.08660577222099697,-3.183681940201803,-3.2702877124227996,SG,gen-8,get_activepower_series,get_reactivepower_series
0.25,0.19705052828372657,5.597050528302043,5.400000000018316,3.1197652203592163,3.1197652203592163,3.2063709925802133,3.2063709925802133,0.08660577222099697,-3.1197652203592163,-3.2063709925802133,SG,gen-8,get_activepower_series,get_reactivepower_series
0.26,0.1731749315655649,5.573174931583882,5.400000000018316,3.078128722665637,3.078128722665637,3.164734494886634,3.164734494886634,0.08660577222099697,-3.078128722665637,-3.164734494886634,SG,gen-8,get_activepower_series,get_reactivepower_series
0.27,0.14751193317802963,5.547511933196346,5.400000000018316,3.038881630964814,3.038881630964814,3.125487403185811,3.125487403185811,0.08660577222099697,-3.038881630964814,-3.125487403185811,SG,gen-8,get_activepower_series,get_reactivepower_series
0.28,0.1277912976086941,5.52779129762701,5.400000000018316,3.0075388512079657,3.0075388512079657,3.0941446234289627,3.0941446234289627,0.08660577222099697,-3.0075388512079657,-3.0941446234289627,SG,gen-8,get_activepower_series,get_reactivepower_series
0.29,0.10945686101727858,5.509456861035595,5.400000000018316,2.983085247075422,2.983085247075422,3.069691019296419,3.069691019296419,0.08660577222099697,-2.983085247075422,-3.069691019296419,SG,gen-8,get_activepower_series,get_reactivepower_series
0.3,0.09281594596957285,5.492815945987889,5.400000000018316,2.9632366902414233,2.9632366902414233,3.0498424624624203,3.0498424624624203,0.08660577222099697,-2.9632366902414233,-3.0498424624624203,SG,gen-8,get_activepower_series,get_reactivepower_series
0.31,0.11083466610871545,5.510834666127032,5.400000000018316,-0.6200635721026135,-0.6200635721026135,-0.5334577998816167,-0.5334577998816167,0.08660577222099697,0.6200635721026135,0.5334577998816167,SG,gen-8,get_activepower_series,get_reactivepower_series
0.32,0.3749774324692986,5.774977432487615,5.400000000018316,-1.0308665992807065,-1.0308665992807065,-0.9442608270597095,-0.9442608270597095,0.08660577222099697,1.0308665992807065,0.9442608270597095,SG,gen-8,get_activepower_series,get_reactivepower_series
0.33,0.4755841559726102,5.875584155990927,5.400000000018316,-1.0587964493374222,-1.0587964493374222,-0.9721906771164255,-0.9721906771164255,0.08660577222099697,1.0587964493374222,0.9721906771164255,SG,gen-8,get_activepower_series,get_reactivepower_series
0.34,0.4302494475572112,5.830249447575528,5.400000000018316,-1.0359886087100172,-1.0359886087100172,-0.9493828364890202,-0.9493828364890202,0.08660577222099697,1.0359886087100172,0.9493828364890202,SG,gen-8,get_activepower_series,get_reactivepower_series
0.35,0.472037196074275,5.872037196092591,5.400000000018316,-0.9654209410900593,-0.9654209410900593,-0.8788151688690623,-0.8788151688690623,0.08660577222099697,0.9654209410900593,0.8788151688690623,SG,gen-8,get_activepower_series,get_reactivepower_series
0.36,0.49778526745104773,5.897785267469364,5.400000000018316,-0.9624675912557554,-0.9624675912557554,-0.8758618190347585,-0.8758618190347585,0.08660577222099697,0.9624675912557554,0.8758618190347585,SG,gen-8,get_activepower_series,get_reactivepower_series
0.37,0.5199144044433802,5.9199144044616965,5.400000000018316,-0.9525445488791342,-0.9525445488791342,-0.8659387766581372,-0.8659387766581372,0.08660577222099697,0.9525445488791342,0.8659387766581372,SG,gen-8,get_activepower_series,get_reactivepower_series
0.38,0.5381869904785321,5.938186990496849,5.400000000018316,-0.9496233729391312,-0.9496233729391312,-0.8630176007181343,-0.8630176007181343,0.08660577222099697,0.9496233729391312,0.8630176007181343,SG,gen-8,get_activepower_series,get_reactivepower_series
0.39,0.5591517742535627,5.95915177427188,5.400000000018316,-0.9517283905862779,-0.9517283905862779,-0.8651226183652809,-0.8651226183652809,0.08660577222099697,0.9517283905862779,0.8651226183652809,SG,gen-8,get_activepower_series,get_reactivepower_series
0.4,0.5788045266052525,5.978804526623569,5.400000000018316,-0.9579646472661822,-0.9579646472661822,-0.8713588750451852,-0.8713588750451852,0.08660577222099697,0.9579646472661822,0.8713588750451852,SG,gen-8,get_activepower_series,get_reactivepower_series
0.41,0.5981707193300917,5.998170719348408,5.400000000018316,-0.9657142184981702,-0.9657142184981702,-0.8791084462771732,-0.8791084462771732,0.08660577222099697,0.9657142184981702,0.8791084462771732,SG,gen-8,get_activepower_series,get_reactivepower_series
0.42,0.616454350032403,6.0164543500507195,5.400000000018316,-0.9742436560952771,-0.9742436560952771,-0.8876378838742802,-0.8876378838742802,0.08660577222099697,0.9742436560952771,0.8876378838742802,SG,gen-8,get_activepower_series,get_reactivepower_series
0.43,0.6334222619346193,6.033422261952936,5.400000000018316,-0.9827220415912715,-0.9827220415912715,-0.8961162693702746,-0.8961162693702746,0.08660577222099697,0.9827220415912715,0.8961162693702746,SG,gen-8,get_activepower_series,get_reactivepower_series
0.44,0.6485134347441707,6.048513434762487,5.400000000018316,-0.9904867184328313,-0.9904867184328313,-0.9038809462118345,-0.9038809462118345,0.08660577222099697,0.9904867184328313,0.9038809462118345,SG,gen-8,get_activepower_series,get_reactivepower_series
0.45,0.6614604346838371,6.061460434702154,5.400000000018316,-0.9971562600877932,-0.9971562600877932,-0.9105504878667963,-0.9105504878667963,0.08660577222099697,0.9971562600877932,0.9105504878667963,SG,gen-8,get_activepower_series,get_reactivepower_series
0.46,0.6719667276460352,6.071966727664352,5.400000000018316,-1.0025101697456424,-1.0025101697456424,-0.9159043975246455,-0.9159043975246455,0.08660577222099697,1.0025101697456424,0.9159043975246455,SG,gen-8,get_activepower_series,get_reactivepower_series
0.47,0.6798430087387958,6.079843008757113,5.400000000018316,-1.006454469659486,-1.006454469659486,-0.9198486974384892,-0.9198486974384892,0.08660577222099697,1.006454469659486,0.9198486974384892,SG,gen-8,get_activepower_series,get_reactivepower_series
0.48,0.6849556609437596,6.084955660962076,5.400000000018316,-1.00897824684213,-1.00897824684213,-0.922372474621133,-0.922372474621133,0.08660577222099697,1.00897824684213,0.922372474621133,SG,gen-8,get_activepower_series,get_reactivepower_series
0.49,0.6872465592660271,6.087246559284344,5.400000000018316,-1.010133101752859,-1.010133101752859,-0.923527329531862,-0.923527329531862,0.08660577222099697,1.010133101752859,0.923527329531862,SG,gen-8,get_activepower_series,get_reactivepower_series
0.5,0.6867208204384172,6.086720820456733,5.400000000018316,-1.0100044091358253,-1.0100044091358253,-0.9233986369148285,-0.9233986369148285,0.08660577222099697,1.0100044091358253,0.9233986369148285,SG,gen-8,get_activepower_series,get_reactivepower_series
0.51,0.6834494615611298,6.0834494615794465,5.400000000018316,-1.0086984868852429,-1.0086984868852429,-0.922092714664246,-0.922092714664246,0.08660577222099697,1.0086984868852429,0.922092714664246,SG,gen-8,get_activepower_series,get_reactivepower_series
0.52,0.677566151379742,6.077566151398059,5.400000000018316,-1.0063307129985077,-1.0063307129985077,-0.9197249407775108,-0.9197249407775108,0.08660577222099697,1.0063307129985077,0.9197249407775108,SG,gen-8,get_activepower_series,get_reactivepower_series
0.53,0.6692643356000445,6.069264335618361,5.400000000018316,-1.0030196640717963,-1.0030196640717963,-0.9164138918507994,-0.9164138918507994,0.08660577222099697,1.0030196640717963,0.9164138918507994,SG,gen-8,get_activepower_series,get_reactivepower_series
0.54,0.6587940501516805,6.058794050169997,5.400000000018316,-0.9988850313537588,-0.9988850313537588,-0.912279259132762,-0.912279259132762,0.08660577222099697,0.9988850313537588,0.912279259132762,SG,gen-8,get_activepower_series,get_reactivepower_series
0.55,0.6464538814896041,6.0464538815079205,5.400000000018316,-0.9940461178107758,-0.9940461178107758,-0.9074403455897788,-0.9074403455897788,0.08660577222099697,0.9940461178107758,0.9074403455897788,SG,gen-8,get_activepower_series,get_reactivepower_series
0.56,0.6325835876688313,6.032583587687148,5.400000000018316,-0.9886227971320373,-0.9886227971320373,-0.9020170249110402,-0.9020170249110402,0.08660577222099697,0.9886227971320373,0.9020170249110402,SG,gen-8,get_activepower_series,get_reactivepower_series
0.57,0.617553449396642,6.017553449414958,5.400000000018316,-0.9827369485844308,-0.9827369485844308,-0.8961311763634339,-0.8961311763634339,0.08660577222099697,0.9827369485844308,0.8961311763634339,SG,gen-8,get_activepower_series,get_reactivepower_series
0.58,0.6017504017287423,6.001750401747059,5.400000000018316,-0.976511812565794,-0.976511812565794,-0.889906040344797,-0.889906040344797,0.08660577222099697,0.976511812565794,0.889906040344797,SG,gen-8,get_activepower_series,get_reactivepower_series
0.59,0.5855642940257605,5.985564294044076,5.400000000018316,-0.970072060675495,-0.970072060675495,-0.883466288454498,-0.883466288454498,0.08660577222099697,0.970072060675495,0.883466288454498,SG,gen-8,get_activepower_series,get_reactivepower_series
0.6,0.5693745048197402,5.969374504838057,5.400000000018316,-0.9635415268246688,-0.9635415268246688,-0.8769357546036718,-0.8769357546036718,0.08660577222099697,0.9635415268246688,0.8769357546036718,SG,gen-8,get_activepower_series,get_reactivepower_series
0.61,0.5535369345243273,5.953536934542644,5.400000000018316,-0.9570406995220283,-0.9570406995220283,-0.8704349273010313,-0.8704349273010313,0.08660577222099697,0.9570406995220283,0.8704349273010313,SG,gen-8,get_activepower_series,get_reactivepower_series
0.62,0.538372024469666,5.9383720244879825,5.400000000018316,-0.9506821853474671,-0.9506821853474671,-0.8640764131264701,-0.8640764131264701,0.08660577222099697,0.9506821853474671,0.8640764131264701,SG,gen-8,get_activepower_series,get_reactivepower_series
0.63,0.5241575432961415,5.924157543314458,5.400000000018316,-0.9445682510031612,-0.9445682510031612,-0.8579624787821643,-0.8579624787821643,0.08660577222099697,0.9445682510031612,0.8579624787821643,SG,gen-8,get_activepower_series,get_reactivepower_series
0.64,0.5111223998360529,5.911122399854369,5.400000000018316,-0.9387862106351645,-0.9387862106351645,-0.8521804384141677,-0.8521804384141677,0.08660577222099697,0.9387862106351645,0.8521804384141677,SG,gen-8,get_activepower_series,get_reactivepower_series
0.65,0.4994435531860009,5.899443553204318,5.400000000018316,-0.9334062082210884,-0.9334062082210884,-0.8468004360000915,-0.8468004360000915,0.08660577222099697,0.9334062082210884,0.8468004360000915,SG,gen-8,get_activepower_series,get_reactivepower_series
0.66,0.4892464577485345,5.88924645776685,5.400000000018316,-0.9284792808778083,-0.9284792808778083,-0.8418735086568113,-0.8418735086568113,0.08660577222099697,0.9284792808778083,0.8418735086568113,SG,gen-8,get_activepower_series,get_reactivepower_series
0.67,0.48060652852233304,5.88060652854065,5.400000000018316,-0.924037097806985,-0.924037097806985,-0.8374313255859881,-0.8374313255859881,0.08660577222099697,0.924037097806985,0.8374313255859881,SG,gen-8,get_activepower_series,get_reactivepower_series
0.68,0.4735527562757316,5.873552756294048,5.400000000018316,-0.9200924841622187,-0.9200924841622187,-0.8334867119412217,-0.8334867119412217,0.08660577222099697,0.9200924841622187,0.8334867119412217,SG,gen-8,get_activepower_series,get_reactivepower_series
0.69,0.46807257348051673,5.868072573498833,5.400000000018316,-0.9166411918112691,-0.9166411918112691,-0.830035419590272,-0.830035419590272,0.08660577222099697,0.9166411918112691,0.830035419590272,SG,gen-8,get_activepower_series,get_reactivepower_series
0.7,0.464117113710519,5.8641171137288355,5.400000000018316,-0.9136640557894694,-0.9136640557894694,-0.8270582835684724,-0.8270582835684724,0.08660577222099697,0.9136640557894694,0.8270582835684724,SG,gen-8,get_activepower_series,get_reactivepower_series
0.71,0.4616074287649135,5.86160742878323,5.400000000018316,-0.9111301190094933,-0.9111301190094933,-0.8245243467884963,-0.8245243467884963,0.08660577222099697,0.9111301190094933,0.8245243467884963,SG,gen-8,get_activepower_series,get_reactivepower_series
0.72,0.4604400331810661,5.8604400331993824,5.400000000018316,-0.9089991160337999,-0.9089991160337999,-0.8223933438128029,-0.8223933438128029,0.08660577222099697,0.9089991160337999,0.8223933438128029,SG,gen-8,get_activepower_series,get_reactivepower_series
0.73,0.4604929104499015,5.860492910468218,5.400000000018316,-0.90722491741663,-0.90722491741663,-0.820619145195633,-0.820619145195633,0.08660577222099697,0.90722491741663,0.820619145195633,SG,gen-8,get_activepower_series,get_reactivepower_series
0.74,0.4616309190455281,5.8616309190638445,5.400000000018316,-0.9057578335389354,-0.9057578335389354,-0.8191520613179385,-0.8191520613179385,0.08660577222099697,0.9057578335389354,0.8191520613179385,SG,gen-8,get_activepower_series,get_reactivepower_series
0.75,0.4637109037118735,5.8637109037301895,5.400000000018316,-0.9045469250680851,-0.9045469250680851,-0.817941152847088,-0.817941152847088,0.08660577222099697,0.9045469250680851,0.817941152847088,SG,gen-8,get_activepower_series,get_reactivepower_series
0.76,0.4665863263150429,5.866586326333359,5.400000000018316,-0.9035421782654705,-0.9035421782654705,-0.8169364060444734,-0.8169364060444734,0.08660577222099697,0.9035421782654705,0.8169364060444734,SG,gen-8,get_activepower_series,get_reactivepower_series
0.77,0.47011100331014216,5.870111003328458,5.400000000018316,-0.9026958483978804,-0.9026958483978804,-0.8160900761768833,-0.8160900761768833,0.08660577222099697,0.9026958483978804,0.8160900761768833,SG,gen-8,get_activepower_series,get_reactivepower_series
0.78,0.4741431174773002,5.874143117495617,5.400000000018316,-0.901963867128543,-0.901963867128543,-0.815358094907546,-0.815358094907546,0.08660577222099697,0.901963867128543,0.815358094907546,SG,gen-8,get_activepower_series,get_reactivepower_series
0.79,0.4785477449359605,5.878547744954277,5.400000000018316,-0.9013063902036483,-0.9013063902036483,-0.8147006179826515,-0.8147006179826515,0.08660577222099697,0.9013063902036483,0.8147006179826515,SG,gen-8,get_activepower_series,get_reactivepower_series
0.8,0.48319948883074226,5.883199488849058,5.400000000018316,-0.900688538522624,-0.900688538522624,-0.814082766301627,-0.814082766301627,0.08660577222099697,0.900688538522624,0.814082766301627,SG,gen-8,get_activepower_series,get_reactivepower_series
0.81,0.48798407389518367,5.8879840739135005,5.400000000018316,-0.9000806623512303,-0.9000806623512303,-0.8134748901302334,-0.8134748901302334,0.08660577222099697,0.9000806623512303,0.8134748901302334,SG,gen-8,get_activepower_series,get_reactivepower_series
0.82,0.4928000501162822,5.892800050134599,5.400000000018316,-0.8994585182556735,-0.8994585182556735,-0.8128527460346765,-0.8128527460346765,0.08660577222099697,0.8994585182556735,0.8128527460346765,SG,gen-8,get_activepower_series,get_reactivepower_series
0.83,0.49755943844056316,5.897559438458879,5.400000000018316,-0.8988030238309446,-0.8988030238309446,-0.8121972516099476,-0.8121972516099476,0.08660577222099697,0.8988030238309446,0.8121972516099476,SG,gen-8,get_activepower_series,get_reactivepower_series
0.84,0.5021880105142963,5.902188010532613,5.400000000018316,-0.8981003133289367,-0.8981003133289367,-0.8114945411079397,-0.8114945411079397,0.08660577222099697,0.8981003133289367,0.8114945411079397,SG,gen-8,get_activepower_series,get_reactivepower_series
0.85,0.5066255122299886,5.906625512248305,5.400000000018316,-0.897341298143075,-0.897341298143075,-0.8107355259220779,-0.8107355259220779,0.08660577222099697,0.897341298143075,0.8107355259220779,SG,gen-8,get_activepower_series,get_reactivepower_series
