t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-0.000982716020531349,0.02419973801867492,-0.000982716020531349,0.02419973801867492,-0.000982716020531349,0.02419973801867492,-5.089323798482714,-2.7564943127195005,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.01,-0.0009827160205322372,0.02419973801862696,-0.0009827160205322372,0.02419973801862696,-0.0009827160205322372,0.02419973801862696,-5.089323798482715,-2.7564943127195485,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.02,-0.000982716020531349,0.02419973801867492,-0.000982716020531349,0.02419973801867492,-0.000982716020531349,0.02419973801867492,-5.089323798482714,-2.7564943127195005,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.03,-0.0009827160205357899,0.02419973801862607,-0.0009827160205357899,0.02419973801862607,-0.0009827160205357899,0.02419973801862607,-5.089323798482718,-2.7564943127195494,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.04,-0.0009827160205286845,0.02419973801867492,-0.0009827160205286845,0.02419973801867492,-0.0009827160205286845,0.02419973801867492,-5.089323798482711,-2.7564943127195005,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.05,-0.000982716020526908,0.024199738018618522,-0.000982716020526908,0.024199738018618522,-0.000982716020526908,0.024199738018618522,-5.0893237984827095,-2.756494312719557,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.06,-0.0009827160205331253,0.024199738018618966,-0.0009827160205331253,0.024199738018618966,-0.0009827160205331253,0.024199738018618966,-5.089323798482716,-2.7564943127195565,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.07,-0.0009827160205340135,0.024199738018617634,-0.0009827160205340135,0.024199738018617634,-0.0009827160205340135,0.024199738018617634,-5.089323798482717,-2.756494312719558,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.08,-0.00098271602052602,0.024199738018570116,-0.00098271602052602,0.024199738018570116,-0.00098271602052602,0.024199738018570116,-5.089323798482709,-2.7564943127196053,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.09,-0.0009827160205322372,0.02419973801862607,-0.0009827160205322372,0.02419973801862607,-0.0009827160205322372,0.02419973801862607,-5.089323798482715,-2.7564943127195494,-5.088341082462183,-2.7806940507381754,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
