t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,8.366893673894538e-6,-0.000130048473469202,8.366893673894538e-6,-0.000130048473469202,8.366893673894538e-6,-0.000130048473469202,8.300008366893673,0.1926804959792281,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.01,8.366893680999965e-6,-0.00013004847343855985,8.366893680999965e-6,-0.00013004847343855985,8.366893680999965e-6,-0.00013004847343855985,8.30000836689368,0.19268049597925874,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.02,8.366893680999965e-6,-0.00013004847344610937,8.366893680999965e-6,-0.00013004847344610937,8.366893680999965e-6,-0.00013004847344610937,8.30000836689368,0.1926804959792512,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.03,8.366893677447251e-6,-0.00013004847346187454,8.366893677447251e-6,-0.00013004847346187454,8.366893677447251e-6,-0.00013004847346187454,8.300008366893676,0.19268049597923542,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.04,8.366893680999965e-6,-0.00013004847344566528,8.366893680999965e-6,-0.00013004847344566528,8.366893680999965e-6,-0.00013004847344566528,8.30000836689368,0.19268049597925163,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.05,8.366893677447251e-6,-0.00013004847346054227,8.366893677447251e-6,-0.00013004847346054227,8.366893677447251e-6,-0.00013004847346054227,8.300008366893676,0.19268049597923675,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.06,8.366893680999965e-6,-0.00013004847344610937,8.366893680999965e-6,-0.00013004847344610937,8.366893680999965e-6,-0.00013004847344610937,8.30000836689368,0.1926804959792512,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.07,8.366893680999965e-6,-0.00013004847344566528,8.366893680999965e-6,-0.00013004847344566528,8.366893680999965e-6,-0.00013004847344566528,8.30000836689368,0.19268049597925163,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.08,8.366893684552679e-6,-0.00013004847345188253,8.366893684552679e-6,-0.00013004847345188253,8.366893684552679e-6,-0.00013004847345188253,8.300008366893683,0.19268049597924541,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.09,8.36689367211818e-6,-0.00013004847346276271,8.36689367211818e-6,-0.00013004847346276271,8.36689367211818e-6,-0.00013004847346276271,8.300008366893671,0.19268049597923453,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.1,8.366893675670894e-6,-0.00013004847346276271,8.366893675670894e-6,-0.00013004847346276271,8.366893675670894e-6,-0.00013004847346276271,8.300008366893675,0.19268049597923453,8.299999999999999,0.1928105444526973,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,SG,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
