t_s,df_hz,frequency_source,frequency_is_derived_from_bus_voltage_angle,angle_is_exact_bus_voltage
0.0,-5.0800526162264504e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.01,-1.8774107494749927e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.02,4.4174370575882185e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.03,5.521796321985272e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.04,2.0430646391345502e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.05,-2.760898160992636e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.06,-1.2147951908367596e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.07,8.282694482977907e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.08,5.521796321985274e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.09,-3.3130777931911626e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.1,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.11,1.6565388965955826e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.12,1.6565388965955813e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.13,-1.325231117276464e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.14,-1.2147951908367604e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.15,1.6565388965955826e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.16,7.730514850779375e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.17,1.1595772276169077e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.18,-5.521796321985274e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.19,-1.6565388965955801e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.2,-0.7146724458111755,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.21,-0.7943525299196759,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.22,-0.07188112651594977,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.23,-0.01804002548615705,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.24,0.005157835864291108,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.25,0.035069993464980374,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.26,0.01436963013795611,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.27,0.01942072173539798,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.28,0.01900698467876335,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.29,0.020251691256909763,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.3,0.6717962902966388,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.31,0.6216604750136451,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.32,-0.06615764639314484,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.33,-0.006744133965539251,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.34,-0.009204345096059881,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.35,-0.04892099123412045,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.36,-0.04351585889677718,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.37,-0.04785635926113175,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.38,-0.05205921279967701,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.39,-0.05659235757380336,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.4,-0.05954736467375046,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.41,-0.06237799643068398,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.42,-0.06450992227756416,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.43,-0.06610474128440771,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.44,-0.06714707690570088,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.45,-0.06772042500410441,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.46,-0.06783731396377662,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.47,-0.06754414683799814,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.48,-0.06687699801114977,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.49,-0.06587821186822468,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.5,-0.06459077416222377,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.51,-0.06306132835820273,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.52,-0.0613385570545864,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.53,-0.059472392492170546,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.54,-0.05751215789453874,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.55,-0.05550496091492267,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.56,-0.05349380374675855,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.57,-0.051515549229975845,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.58,-0.04959939793813078,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.59,-0.04776654569928713,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.6,-0.04603007613003231,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.61,-0.04439532158395202,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.62,-0.042861347842238856,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.63,-0.04142238438415474,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.64,-0.04006910972753291,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.65,-0.03879027012125391,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.66,-0.03757386849863952,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.67,-0.03640794610511306,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.68,-0.03528134718732151,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.69,-0.03418416125721522,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.7,-0.03310797500207664,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.71,-0.03204597509450847,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.72,-0.030992909873938216,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.73,-0.029945085282312222,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.74,-0.028900284566086176,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.75,-0.02785761869649381,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.76,-0.026817395205992228,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.77,-0.025780949735402375,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.78,-0.024750519794206415,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.79,-0.02372907460613552,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.8,-0.02272018445004188,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.81,-0.021727826673972283,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.82,-0.020756204151043782,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.83,-0.019809642248485977,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.84,-0.018892409141988316,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.85,-0.0180085570347383,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.86,-0.017161804766533957,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.87,-0.01635545109007896,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.88,-0.015592263666295937,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.89,-0.014874401428156511,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.9,-0.014203367189762358,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.91,-0.01358000461076539,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.92,-0.0130045028335301,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.93,-0.012476408439564383,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.94,-0.011994654022247125,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.95,-0.011557615363299396,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.96,-0.011163187030070592,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.97,-0.01080882374716072,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.98,-0.010491685245652358,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.99,-0.01020867021778624,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.0,-0.009956481644870379,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.01,-0.009731729572846296,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.02,-0.009530997432212706,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.03,-0.00935090455288045,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.04,-0.009188160493264779,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.05,-0.009039628876942587,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.06,-0.008902358453257453,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.07,-0.00877361424545065,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.08,-0.008650909526943897,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.09,-0.008532015303268161,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.1,-0.008414978447111365,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.11,-0.008298118131234867,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.12,-0.00818002497780968,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.13,-0.008059562852493242,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.14,-0.007935843038535902,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.15,-0.007808212489510649,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.16,-0.0076762445699668,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.17,-0.007539714106028354,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.18,-0.00739857656065757,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.19,-0.007252950608730155,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.2,-0.007103099162201635,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.21,-0.006949403904793542,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.22,-0.006792346071883138,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.23,-0.006632498083876081,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.24,-0.006470500402320943,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.25,-0.006307044532887386,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
1.26,-0.0061428605351205295,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
