t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-0.0010639944125885314,-0.0031866702534032454,-0.0010639944125885314,-0.0031866702534032454,-0.0010639944125885314,-0.0031866702534032454,-3.4301854844360102,0.6624024607994621,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.01,-0.0010639944125885314,-0.0031866702534025793,-0.0010639944125885314,-0.0031866702534025793,-0.0010639944125885314,-0.0031866702534025793,-3.4301854844360102,0.6624024607994627,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.02,-0.0010639944125885314,-0.0031866702534025793,-0.0010639944125885314,-0.0031866702534025793,-0.0010639944125885314,-0.0031866702534025793,-3.4301854844360102,0.6624024607994627,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.03,-0.0010639944125885314,-0.0031866702534029123,-0.0010639944125885314,-0.0031866702534029123,-0.0010639944125885314,-0.0031866702534029123,-3.4301854844360102,0.6624024607994624,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.04,-0.0010639944125876433,-0.0031866702534032454,-0.0010639944125876433,-0.0031866702534032454,-0.0010639944125876433,-0.0031866702534032454,-3.4301854844360093,0.6624024607994621,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.05,-0.0010639944125854228,-0.0031866702534623093,-0.0010639944125854228,-0.0031866702534623093,-0.0010639944125854228,-0.0031866702534623093,-3.430185484436007,0.662402460799403,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.06,-0.0010639944125871992,-0.003186670253432111,-0.0010639944125871992,-0.003186670253432111,-0.0010639944125871992,-0.003186670253432111,-3.430185484436009,0.6624024607994332,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.07,-0.001063994412586311,-0.0031866702534624203,-0.001063994412586311,-0.0031866702534624203,-0.001063994412586311,-0.0031866702534624203,-3.430185484436008,0.6624024607994029,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.08,-0.001063994412585867,-0.0031866702534024682,-0.001063994412585867,-0.0031866702534024682,-0.001063994412585867,-0.0031866702534024682,-3.4301854844360076,0.6624024607994629,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
0.09,-0.0010639944125876433,-0.0031866702534029123,-0.0010639944125876433,-0.0031866702534029123,-0.0010639944125876433,-0.0031866702534029123,-3.4301854844360093,0.6624024607994624,-3.4291214900234217,0.6655891310528653,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,Unknown,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
