t_s,df_hz,frequency_source,frequency_is_derived_from_bus_voltage_angle,angle_is_exact_bus_voltage
0.0,-4.307001131148513e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.01,-2.0982826023544033e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.02,5.521796321985273e-17,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.03,1.21479519083676e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.04,1.960237694304771e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.05,-7.730514850779382e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.06,-4.1413472414889533e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.07,6.350065770283062e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.08,-2.2087185287941102e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.09,5.245706505886007e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.1,-3.5891676092904264e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.11,-5.5217963219852756e-17,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.12,6.626155586382325e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.13,-1.1319682460069798e-15,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.14,-5.245706505886011e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.15,1.6565388965955826e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.16,8.2826944829779e-17,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.17,9.66314356347423e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.18,1.1043592643970551e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.19,-6.073975954183794e-16,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.2,-0.8175765407868429,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.21,-0.9266550051511565,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.22,-0.10122787765276182,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.23,-0.013135545175785445,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.24,0.02051171423194227,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.25,0.04592031205366448,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.26,0.01753880506089442,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.27,0.0251651605470324,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.28,0.025152971011937624,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.29,0.02701154455815096,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.3,0.9060682039010787,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.31,0.8294845458958364,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.32,-0.08357452505522239,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.33,0.010847924594055598,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.34,0.0008256784333421558,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.35,-0.053964357690366775,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.36,-0.0500198556341607,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.37,-0.0556472113089958,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.38,-0.06138690321801842,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.39,-0.06705297437237537,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.4,-0.07066376553418137,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.41,-0.07403641318525916,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.42,-0.07650303131441133,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.43,-0.07824900244471682,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.44,-0.07927956116268958,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
0.45,-0.07970870929825781,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,true
